timestamp,pv_kw,bess_kw,soc,total_load_kw,v_MV Grid,v_LV Busbar,v_PV Plant,v_BESS,v_Biotech Lab,v_Office Building,v_EV Charging
2023-03-13 10:00:00-07:00,87.59360745049881,0.0,0.25701976010893357,145.00000000000003,1.02,1.016272180764458,1.0513445133057266,1.0162721891932205,0.9969248548388144,1.0096323924100024,0.9985259577759404
2023-03-13 11:00:00-07:00,90.26129256793328,0.0,0.25701976010893357,139.7123606163068,1.02,1.0165363734158137,1.0526303968211572,1.0165363818467679,0.9971942784205257,1.0098983339501497,1.0006898370053006
2023-03-13 12:00:00-07:00,94.31911620553169,0.0,0.25701976010893357,127.29387968706851,1.02,1.0170850171370285,1.0547232534284754,1.0170850255725328,0.9977537759002257,1.010450606593324,1.0056649632213488
2023-03-13 13:00:00-07:00,112.29392952611248,0.0,0.25701976010893357,114.60936103112573,1.02,1.0180171830489522,1.0624821099429957,1.0180171914921876,0.9987043542859584,1.0113889290277334,1.0110732283484467
2023-03-13 14:00:00-07:00,119.25822096252516,-13.168133216877592,0.25701976010893357,106.09008774564757,1.02,1.0180600501496337,1.0651562892954167,1.0171497337116462,0.9987480672525518,1.011432078969067,1.0140918050438057
2023-03-13 15:00:00-07:00,99.91097062700356,0.0,0.289106531701422,101.97716201305333,1.02,1.0180952116544404,1.0578421716047741,1.0180952200983224,0.9987839225175746,1.01146747245421,1.0155568742180212
2023-03-13 16:00:00-07:00,112.30977494451191,-11.809870100291008,0.289106531701422,100.49990484422091,1.02,1.018100047391928,1.0625676702401143,1.017283741218162,0.9987888536635819,1.0114723400945254,1.016074210154288
2023-03-13 17:00:00-07:00,135.0,-35.0,0.31788362547803317,100.0,1.02,1.0179646679444685,1.070968471988849,1.0155410344474225,0.9986508028357927,1.0113360673911942,1.0161118850485757
2023-03-13 18:00:00-07:00,16.479358246054332,34.0,0.4031680759951116,85.0,1.02,1.017300213222197,1.0240863712169705,1.019644447414449,1.0022696127979434,1.0106672249704962,1.0154462154229424
2023-03-13 19:00:00-07:00,9.634144213935052,22.8,0.3159599160678735,57.0,1.02,1.017646993308525,1.0216246899280346,1.019219742480721,1.0026216724276382,1.0168630203682243,1.015793629768472
