timestamp,ac_power_kw,ghi_wm2,temp_c
2022-01-01 00:00:00-08:00,0.0,0.0,4.3
2022-01-01 01:00:00-08:00,0.0,0.0,6.5
2022-01-01 02:00:00-08:00,0.0,0.0,6.0
2022-01-01 03:00:00-08:00,0.0,0.0,5.7
2022-01-01 04:00:00-08:00,0.0,0.0,5.4
2022-01-01 05:00:00-08:00,0.0,0.0,5.0
2022-01-01 06:00:00-08:00,0.0,0.0,1.8
2022-01-01 07:00:00-08:00,0.0,0.0,1.5
2022-01-01 08:00:00-08:00,0.0,0.0,1.1
2022-01-01 09:00:00-08:00,7.599302157916382,14.0,2.0
2022-01-01 10:00:00-08:00,49.61649819046272,128.0,4.9
2022-01-01 11:00:00-08:00,66.9325442574383,286.0,7.2
2022-01-01 12:00:00-08:00,72.28488434895625,422.0,8.8
2022-01-01 13:00:00-08:00,79.97732796975797,496.0,9.9
2022-01-01 14:00:00-08:00,95.41928760686696,508.0,10.6
2022-01-01 15:00:00-08:00,111.85977966803229,458.0,11.1
2022-01-01 16:00:00-08:00,73.85461976937353,350.0,11.1
2022-01-01 17:00:00-08:00,0.0,207.0,11.0
2022-01-01 18:00:00-08:00,0.0,52.0,7.4
2022-01-01 19:00:00-08:00,0.0,0.0,7.6
2022-01-01 20:00:00-08:00,0.0,0.0,6.0
2022-01-01 21:00:00-08:00,0.0,0.0,4.7
2022-01-01 22:00:00-08:00,0.0,0.0,5.2
2022-01-01 23:00:00-08:00,0.0,0.0,6.9
2022-01-02 00:00:00-08:00,0.0,0.0,6.7
2022-01-02 01:00:00-08:00,0.0,0.0,6.1
2022-01-02 02:00:00-08:00,0.0,0.0,5.6
2022-01-02 03:00:00-08:00,0.0,0.0,3.8
2022-01-02 04:00:00-08:00,0.0,0.0,2.8
2022-01-02 05:00:00-08:00,0.0,0.0,2.2
2022-01-02 06:00:00-08:00,0.0,0.0,3.1
2022-01-02 07:00:00-08:00,0.0,0.0,4.0
2022-01-02 08:00:00-08:00,0.0,0.0,3.8
2022-01-02 09:00:00-08:00,12.851604483253746,15.0,2.9
2022-01-02 10:00:00-08:00,62.033650472532464,139.0,6.3
2022-01-02 11:00:00-08:00,70.28615412170183,294.0,8.3
2022-01-02 12:00:00-08:00,70.40859403416887,415.0,10.6
2022-01-02 13:00:00-08:00,77.35336999672163,486.0,13.1
2022-01-02 14:00:00-08:00,92.0932999587508,495.0,14.4
2022-01-02 15:00:00-08:00,106.56694772574018,440.0,14.6
2022-01-02 16:00:00-08:00,70.86089090954738,333.0,14.2
2022-01-02 17:00:00-08:00,0.0,196.0,12.1
2022-01-02 18:00:00-08:00,0.0,46.0,8.9
2022-01-02 19:00:00-08:00,0.0,0.0,8.5
2022-01-02 20:00:00-08:00,0.0,0.0,10.2
2022-01-02 21:00:00-08:00,0.0,0.0,9.9
2022-01-02 22:00:00-08:00,0.0,0.0,6.6
2022-01-02 23:00:00-08:00,0.0,0.0,6.8
2022-01-03 00:00:00-08:00,0.0,0.0,7.4
2022-01-03 01:00:00-08:00,0.0,0.0,7.4
2022-01-03 02:00:00-08:00,0.0,0.0,7.4
2022-01-03 03:00:00-08:00,0.0,0.0,7.3
2022-01-03 04:00:00-08:00,0.0,0.0,6.7
2022-01-03 05:00:00-08:00,0.0,0.0,5.8
2022-01-03 06:00:00-08:00,0.0,0.0,5.8
2022-01-03 07:00:00-08:00,0.0,0.0,5.7
2022-01-03 08:00:00-08:00,0.0,0.0,6.2
2022-01-03 09:00:00-08:00,2.0598362721306844,11.0,6.5
2022-01-03 10:00:00-08:00,32.09270351913609,107.0,8.1
2022-01-03 11:00:00-08:00,53.97638001333804,247.0,10.4
2022-01-03 12:00:00-08:00,62.56237038480362,368.0,12.4
2022-01-03 13:00:00-08:00,57.34943785253169,360.0,13.8
2022-01-03 14:00:00-08:00,27.940411812281575,196.0,13.6
2022-01-03 15:00:00-08:00,32.16829632289651,191.0,13.1
2022-01-03 16:00:00-08:00,21.172955560975254,137.0,12.6
2022-01-03 17:00:00-08:00,10.289543021349385,78.0,11.9
2022-01-03 18:00:00-08:00,0.0,14.0,11.4
2022-01-03 19:00:00-08:00,0.0,0.0,11.3
2022-01-03 20:00:00-08:00,0.0,0.0,11.1
2022-01-03 21:00:00-08:00,0.0,0.0,11.1
2022-01-03 22:00:00-08:00,0.0,0.0,11.0
2022-01-03 23:00:00-08:00,0.0,0.0,10.9
2022-01-04 00:00:00-08:00,0.0,0.0,10.9
2022-01-04 01:00:00-08:00,0.0,0.0,11.0
2022-01-04 02:00:00-08:00,0.0,0.0,11.1
2022-01-04 03:00:00-08:00,0.0,0.0,11.2
2022-01-04 04:00:00-08:00,0.0,0.0,11.4
2022-01-04 05:00:00-08:00,0.0,0.0,11.4
2022-01-04 06:00:00-08:00,0.0,0.0,11.3
2022-01-04 07:00:00-08:00,0.0,0.0,11.4
2022-01-04 08:00:00-08:00,0.0,0.0,11.4
2022-01-04 09:00:00-08:00,0.0,4.0,11.4
2022-01-04 10:00:00-08:00,7.9327417761215635,50.0,12.1
2022-01-04 11:00:00-08:00,22.049093236441898,129.0,13.1
2022-01-04 12:00:00-08:00,15.027492831890562,101.0,13.4
2022-01-04 13:00:00-08:00,30.667055699228293,202.0,13.9
2022-01-04 14:00:00-08:00,41.964854356301,257.0,14.2
2022-01-04 15:00:00-08:00,30.373995377149427,187.0,14.2
2022-01-04 16:00:00-08:00,40.18623522158625,209.0,14.1
2022-01-04 17:00:00-08:00,9.899143283855674,120.0,14.7
2022-01-04 18:00:00-08:00,0.0,47.0,12.8
2022-01-04 19:00:00-08:00,0.0,0.0,11.5
2022-01-04 20:00:00-08:00,0.0,0.0,10.6
2022-01-04 21:00:00-08:00,0.0,0.0,11.3
2022-01-04 22:00:00-08:00,0.0,0.0,9.8
2022-01-04 23:00:00-08:00,0.0,0.0,9.3
2022-01-05 00:00:00-08:00,0.0,0.0,8.9
2022-01-05 01:00:00-08:00,0.0,0.0,9.6
2022-01-05 02:00:00-08:00,0.0,0.0,9.6
2022-01-05 03:00:00-08:00,0.0,0.0,9.6
2022-01-05 04:00:00-08:00,0.0,0.0,8.9
2022-01-05 05:00:00-08:00,0.0,0.0,9.1
2022-01-05 06:00:00-08:00,0.0,0.0,8.9
2022-01-05 07:00:00-08:00,0.0,0.0,8.6
2022-01-05 08:00:00-08:00,0.0,0.0,9.5
2022-01-05 09:00:00-08:00,0.0,5.0,9.7
2022-01-05 10:00:00-08:00,11.046867908561179,65.0,10.3
2022-01-05 11:00:00-08:00,7.78254917064897,59.0,10.8
2022-01-05 12:00:00-08:00,18.620176737805593,122.0,11.9
2022-01-05 13:00:00-08:00,32.10017154009815,210.0,13.1
2022-01-05 14:00:00-08:00,21.182098317819218,154.0,13.4
2022-01-05 15:00:00-08:00,26.813351343260553,185.0,14.0
2022-01-05 16:00:00-08:00,29.598129325505962,183.0,14.3
2022-01-05 17:00:00-08:00,12.403322790129478,148.0,13.9
2022-01-05 18:00:00-08:00,0.0,46.0,12.4
2022-01-05 19:00:00-08:00,0.0,0.0,12.0
2022-01-05 20:00:00-08:00,0.0,0.0,11.9
2022-01-05 21:00:00-08:00,0.0,0.0,11.3
2022-01-05 22:00:00-08:00,0.0,0.0,10.9
2022-01-05 23:00:00-08:00,0.0,0.0,10.1
2022-01-06 00:00:00-08:00,0.0,0.0,9.6
2022-01-06 01:00:00-08:00,0.0,0.0,9.6
2022-01-06 02:00:00-08:00,0.0,0.0,9.6
2022-01-06 03:00:00-08:00,0.0,0.0,9.6
2022-01-06 04:00:00-08:00,0.0,0.0,9.6
2022-01-06 05:00:00-08:00,0.0,0.0,10.1
2022-01-06 06:00:00-08:00,0.0,0.0,10.5
2022-01-06 07:00:00-08:00,0.0,0.0,10.8
2022-01-06 08:00:00-08:00,0.0,0.0,9.9
2022-01-06 09:00:00-08:00,3.2452636517137194,8.0,10.3
2022-01-06 10:00:00-08:00,20.48482726901927,73.0,11.0
2022-01-06 11:00:00-08:00,26.979316894699135,146.0,11.1
2022-01-06 12:00:00-08:00,42.022570679214695,257.0,11.4
2022-01-06 13:00:00-08:00,42.629082416740836,275.0,12.1
2022-01-06 14:00:00-08:00,57.361931615805375,349.0,13.1
2022-01-06 15:00:00-08:00,74.93900714310952,352.0,13.7
2022-01-06 16:00:00-08:00,57.441245733833426,272.0,13.9
2022-01-06 17:00:00-08:00,14.73225435369979,160.0,11.8
2022-01-06 18:00:00-08:00,0.0,51.0,10.2
2022-01-06 19:00:00-08:00,0.0,0.0,9.6
2022-01-06 20:00:00-08:00,0.0,0.0,9.8
2022-01-06 21:00:00-08:00,0.0,0.0,10.1
2022-01-06 22:00:00-08:00,0.0,0.0,10.1
2022-01-06 23:00:00-08:00,0.0,0.0,9.9
2022-01-07 00:00:00-08:00,0.0,0.0,9.9
2022-01-07 01:00:00-08:00,0.0,0.0,9.4
2022-01-07 02:00:00-08:00,0.0,0.0,9.8
2022-01-07 03:00:00-08:00,0.0,0.0,9.4
2022-01-07 04:00:00-08:00,0.0,0.0,8.7
2022-01-07 05:00:00-08:00,0.0,0.0,9.8
2022-01-07 06:00:00-08:00,0.0,0.0,10.7
2022-01-07 07:00:00-08:00,0.0,0.0,9.6
2022-01-07 08:00:00-08:00,0.0,0.0,10.7
2022-01-07 09:00:00-08:00,1.2361388627030598,5.0,11.2
2022-01-07 10:00:00-08:00,2.7014247287761184,28.0,11.6
2022-01-07 11:00:00-08:00,5.490654566698163,44.0,11.9
2022-01-07 12:00:00-08:00,6.518709032482177,48.0,12.1
2022-01-07 13:00:00-08:00,12.952251380616028,90.0,12.9
2022-01-07 14:00:00-08:00,13.741828035981158,104.0,13.4
2022-01-07 15:00:00-08:00,10.643750773051247,90.0,13.8
2022-01-07 16:00:00-08:00,16.153752534433718,106.0,13.9
2022-01-07 17:00:00-08:00,7.662885598997583,57.0,13.2
2022-01-07 18:00:00-08:00,0.0,46.0,11.8
2022-01-07 19:00:00-08:00,0.0,0.0,10.7
2022-01-07 20:00:00-08:00,0.0,0.0,9.4
2022-01-07 21:00:00-08:00,0.0,0.0,9.5
2022-01-07 22:00:00-08:00,0.0,0.0,9.4
2022-01-07 23:00:00-08:00,0.0,0.0,7.9
2022-01-08 00:00:00-08:00,0.0,0.0,8.4
2022-01-08 01:00:00-08:00,0.0,0.0,8.5
2022-01-08 02:00:00-08:00,0.0,0.0,8.1
2022-01-08 03:00:00-08:00,0.0,0.0,8.5
2022-01-08 04:00:00-08:00,0.0,0.0,7.7
2022-01-08 05:00:00-08:00,0.0,0.0,8.4
2022-01-08 06:00:00-08:00,0.0,0.0,8.6
2022-01-08 07:00:00-08:00,0.0,0.0,8.9
2022-01-08 08:00:00-08:00,0.0,0.0,8.4
2022-01-08 09:00:00-08:00,3.13686579712188,7.0,8.5
2022-01-08 10:00:00-08:00,19.915903641835268,68.0,9.1
2022-01-08 11:00:00-08:00,30.58600216387079,156.0,10.2
2022-01-08 12:00:00-08:00,34.3572753932827,208.0,11.1
2022-01-08 13:00:00-08:00,44.024841535862414,278.0,11.9
2022-01-08 14:00:00-08:00,57.54951788830753,336.0,12.8
2022-01-08 15:00:00-08:00,92.34089346990446,407.0,13.7
2022-01-08 16:00:00-08:00,75.38381339027032,340.0,14.0
2022-01-08 17:00:00-08:00,13.999683355382574,214.0,13.5
2022-01-08 18:00:00-08:00,0.0,64.0,11.4
2022-01-08 19:00:00-08:00,0.0,0.0,9.4
2022-01-08 20:00:00-08:00,0.0,0.0,9.9
2022-01-08 21:00:00-08:00,0.0,0.0,7.9
2022-01-08 22:00:00-08:00,0.0,0.0,5.8
2022-01-08 23:00:00-08:00,0.0,0.0,5.9
2022-01-09 00:00:00-08:00,0.0,0.0,7.2
2022-01-09 01:00:00-08:00,0.0,0.0,6.8
2022-01-09 02:00:00-08:00,0.0,0.0,5.7
2022-01-09 03:00:00-08:00,0.0,0.0,5.2
2022-01-09 04:00:00-08:00,0.0,0.0,7.1
2022-01-09 05:00:00-08:00,0.0,0.0,6.6
2022-01-09 06:00:00-08:00,0.0,0.0,5.2
2022-01-09 07:00:00-08:00,0.0,0.0,6.7
2022-01-09 08:00:00-08:00,0.0,0.0,4.2
2022-01-09 09:00:00-08:00,12.76004876777079,15.0,5.2
2022-01-09 10:00:00-08:00,53.88393074681351,126.0,7.6
2022-01-09 11:00:00-08:00,60.41205605122824,260.0,9.1
2022-01-09 12:00:00-08:00,64.11186629913593,375.0,10.5
2022-01-09 13:00:00-08:00,71.79856694049808,453.0,12.6
2022-01-09 14:00:00-08:00,86.89541291377476,487.0,14.1
2022-01-09 15:00:00-08:00,105.7351736027979,458.0,14.9
2022-01-09 16:00:00-08:00,80.53389507054405,363.0,14.9
2022-01-09 17:00:00-08:00,15.236997160434736,219.0,13.6
2022-01-09 18:00:00-08:00,0.0,67.0,11.0
2022-01-09 19:00:00-08:00,0.0,0.0,8.8
2022-01-09 20:00:00-08:00,0.0,0.0,9.9
2022-01-09 21:00:00-08:00,0.0,0.0,7.6
2022-01-09 22:00:00-08:00,0.0,0.0,9.6
2022-01-09 23:00:00-08:00,0.0,0.0,9.2
2022-01-10 00:00:00-08:00,0.0,0.0,7.7
2022-01-10 01:00:00-08:00,0.0,0.0,6.9
2022-01-10 02:00:00-08:00,0.0,0.0,8.8
2022-01-10 03:00:00-08:00,0.0,0.0,8.5
2022-01-10 04:00:00-08:00,0.0,0.0,8.6
2022-01-10 05:00:00-08:00,0.0,0.0,8.0
2022-01-10 06:00:00-08:00,0.0,0.0,9.5
2022-01-10 07:00:00-08:00,0.0,0.0,7.2
2022-01-10 08:00:00-08:00,0.0,0.0,8.6
2022-01-10 09:00:00-08:00,10.71627499130064,14.0,8.1
2022-01-10 10:00:00-08:00,57.448255186437095,135.0,9.1
2022-01-10 11:00:00-08:00,65.49047264661019,280.0,11.1
2022-01-10 12:00:00-08:00,67.9802443901781,403.0,13.1
2022-01-10 13:00:00-08:00,76.91647610403356,489.0,14.1
2022-01-10 14:00:00-08:00,90.75779216867483,506.0,15.9
2022-01-10 15:00:00-08:00,105.40436285122159,464.0,16.9
2022-01-10 16:00:00-08:00,81.05461238762749,367.0,16.8
2022-01-10 17:00:00-08:00,16.00282892747855,225.0,16.2
2022-01-10 18:00:00-08:00,0.0,68.0,13.2
2022-01-10 19:00:00-08:00,0.0,0.0,10.6
2022-01-10 20:00:00-08:00,0.0,0.0,11.1
2022-01-10 21:00:00-08:00,0.0,0.0,9.4
2022-01-10 22:00:00-08:00,0.0,0.0,9.8
2022-01-10 23:00:00-08:00,0.0,0.0,9.5
2022-01-11 00:00:00-08:00,0.0,0.0,9.4
2022-01-11 01:00:00-08:00,0.0,0.0,9.0
2022-01-11 02:00:00-08:00,0.0,0.0,8.9
2022-01-11 03:00:00-08:00,0.0,0.0,8.7
2022-01-11 04:00:00-08:00,0.0,0.0,8.9
2022-01-11 05:00:00-08:00,0.0,0.0,9.1
2022-01-11 06:00:00-08:00,0.0,0.0,8.9
2022-01-11 07:00:00-08:00,0.0,0.0,8.7
2022-01-11 08:00:00-08:00,0.0,0.0,8.7
2022-01-11 09:00:00-08:00,12.484991335500567,15.0,8.4
2022-01-11 10:00:00-08:00,59.95723320136353,138.0,9.1
2022-01-11 11:00:00-08:00,70.97981480136228,296.0,10.8
2022-01-11 12:00:00-08:00,72.06506825490604,422.0,12.2
2022-01-11 13:00:00-08:00,78.23744723702235,497.0,14.1
2022-01-11 14:00:00-08:00,92.12410628798331,514.0,15.6
2022-01-11 15:00:00-08:00,106.54936737012024,466.0,16.4
2022-01-11 16:00:00-08:00,77.80712714311422,342.0,16.3
2022-01-11 17:00:00-08:00,22.9316982081472,190.0,15.4
2022-01-11 18:00:00-08:00,0.0,55.0,13.0
2022-01-11 19:00:00-08:00,0.0,0.0,10.6
2022-01-11 20:00:00-08:00,0.0,0.0,11.4
2022-01-11 21:00:00-08:00,0.0,0.0,10.1
2022-01-11 22:00:00-08:00,0.0,0.0,9.9
2022-01-11 23:00:00-08:00,0.0,0.0,10.6
2022-01-12 00:00:00-08:00,0.0,0.0,10.8
2022-01-12 01:00:00-08:00,0.0,0.0,11.2
2022-01-12 02:00:00-08:00,0.0,0.0,11.2
2022-01-12 03:00:00-08:00,0.0,0.0,10.6
2022-01-12 04:00:00-08:00,0.0,0.0,9.7
2022-01-12 05:00:00-08:00,0.0,0.0,8.9
2022-01-12 06:00:00-08:00,0.0,0.0,7.1
2022-01-12 07:00:00-08:00,0.0,0.0,7.8
2022-01-12 08:00:00-08:00,0.0,0.0,7.1
2022-01-12 09:00:00-08:00,10.840355042254089,15.0,7.2
2022-01-12 10:00:00-08:00,61.887317912917176,140.0,8.1
2022-01-12 11:00:00-08:00,67.67877011168252,286.0,10.5
2022-01-12 12:00:00-08:00,72.33070865775814,423.0,12.4
2022-01-12 13:00:00-08:00,76.68052864976784,496.0,14.9
2022-01-12 14:00:00-08:00,92.07651066519395,517.0,15.7
2022-01-12 15:00:00-08:00,107.5201516002994,475.0,16.2
2022-01-12 16:00:00-08:00,83.43778350906564,374.0,16.4
2022-01-12 17:00:00-08:00,19.712741628405617,222.0,15.8
2022-01-12 18:00:00-08:00,0.0,53.0,13.1
2022-01-12 19:00:00-08:00,0.0,0.0,11.0
2022-01-12 20:00:00-08:00,0.0,0.0,10.3
2022-01-12 21:00:00-08:00,0.0,0.0,11.7
2022-01-12 22:00:00-08:00,0.0,0.0,10.9
2022-01-12 23:00:00-08:00,0.0,0.0,10.2
2022-01-13 00:00:00-08:00,0.0,0.0,9.3
2022-01-13 01:00:00-08:00,0.0,0.0,11.9
2022-01-13 02:00:00-08:00,0.0,0.0,9.5
2022-01-13 03:00:00-08:00,0.0,0.0,8.9
2022-01-13 04:00:00-08:00,0.0,0.0,8.6
2022-01-13 05:00:00-08:00,0.0,0.0,8.2
2022-01-13 06:00:00-08:00,0.0,0.0,10.0
2022-01-13 07:00:00-08:00,0.0,0.0,8.9
2022-01-13 08:00:00-08:00,0.0,0.0,10.2
2022-01-13 09:00:00-08:00,3.881309358531921,13.0,9.1
2022-01-13 10:00:00-08:00,43.60373074383859,126.0,10.6
2022-01-13 11:00:00-08:00,37.079895525287064,208.0,11.6
2022-01-13 12:00:00-08:00,59.426092623034954,359.0,12.9
2022-01-13 13:00:00-08:00,61.78790661128086,395.0,13.8
2022-01-13 14:00:00-08:00,86.14825109543044,486.0,14.4
2022-01-13 15:00:00-08:00,74.01412817327568,372.0,14.3
2022-01-13 16:00:00-08:00,69.48308000057145,313.0,14.2
2022-01-13 17:00:00-08:00,24.029290133568878,170.0,14.1
2022-01-13 18:00:00-08:00,0.0,56.0,12.4
2022-01-13 19:00:00-08:00,0.0,0.0,10.9
2022-01-13 20:00:00-08:00,0.0,0.0,10.3
2022-01-13 21:00:00-08:00,0.0,0.0,9.6
2022-01-13 22:00:00-08:00,0.0,0.0,10.1
2022-01-13 23:00:00-08:00,0.0,0.0,9.7
2022-01-14 00:00:00-08:00,0.0,0.0,7.2
2022-01-14 01:00:00-08:00,0.0,0.0,7.9
2022-01-14 02:00:00-08:00,0.0,0.0,6.1
2022-01-14 03:00:00-08:00,0.0,0.0,5.8
2022-01-14 04:00:00-08:00,0.0,0.0,6.0
2022-01-14 05:00:00-08:00,0.0,0.0,7.6
2022-01-14 06:00:00-08:00,0.0,0.0,8.5
2022-01-14 07:00:00-08:00,0.0,0.0,8.1
2022-01-14 08:00:00-08:00,0.0,0.0,6.8
2022-01-14 09:00:00-08:00,14.249943772636822,16.0,6.4
2022-01-14 10:00:00-08:00,65.25725649591294,146.0,9.9
2022-01-14 11:00:00-08:00,76.07055895515155,311.0,12.1
2022-01-14 12:00:00-08:00,76.16138288950827,440.0,13.6
2022-01-14 13:00:00-08:00,78.2126033724675,494.0,14.6
2022-01-14 14:00:00-08:00,88.01750137329628,498.0,15.3
2022-01-14 15:00:00-08:00,93.79794464026021,434.0,15.6
2022-01-14 16:00:00-08:00,72.74437756566029,326.0,15.9
2022-01-14 17:00:00-08:00,25.71200839742074,201.0,16.6
2022-01-14 18:00:00-08:00,0.0,81.0,15.4
2022-01-14 19:00:00-08:00,0.0,1.0,13.9
2022-01-14 20:00:00-08:00,0.0,0.0,10.9
2022-01-14 21:00:00-08:00,0.0,0.0,11.1
2022-01-14 22:00:00-08:00,0.0,0.0,9.9
2022-01-14 23:00:00-08:00,0.0,0.0,10.1
2022-01-15 00:00:00-08:00,0.0,0.0,10.9
2022-01-15 01:00:00-08:00,0.0,0.0,11.4
2022-01-15 02:00:00-08:00,0.0,0.0,9.1
2022-01-15 03:00:00-08:00,0.0,0.0,10.4
2022-01-15 04:00:00-08:00,0.0,0.0,8.9
2022-01-15 05:00:00-08:00,0.0,0.0,6.7
2022-01-15 06:00:00-08:00,0.0,0.0,9.4
2022-01-15 07:00:00-08:00,0.0,0.0,9.6
2022-01-15 08:00:00-08:00,0.0,0.0,9.4
2022-01-15 09:00:00-08:00,12.508910727985569,17.0,9.2
2022-01-15 10:00:00-08:00,25.8404222492479,109.0,9.8
2022-01-15 11:00:00-08:00,33.716763064291634,190.0,11.0
2022-01-15 12:00:00-08:00,43.05975851335437,271.0,12.3
2022-01-15 13:00:00-08:00,64.94624838162149,421.0,14.4
2022-01-15 14:00:00-08:00,67.72903924331348,412.0,15.7
2022-01-15 15:00:00-08:00,40.12147766098691,268.0,15.9
2022-01-15 16:00:00-08:00,69.78135930118168,314.0,16.2
2022-01-15 17:00:00-08:00,23.190047848557086,229.0,16.1
2022-01-15 18:00:00-08:00,0.0,80.0,15.6
2022-01-15 19:00:00-08:00,0.0,1.0,12.4
2022-01-15 20:00:00-08:00,0.0,0.0,12.9
2022-01-15 21:00:00-08:00,0.0,0.0,12.6
2022-01-15 22:00:00-08:00,0.0,0.0,12.2
2022-01-15 23:00:00-08:00,0.0,0.0,11.7
2022-01-16 00:00:00-08:00,0.0,0.0,11.1
2022-01-16 01:00:00-08:00,0.0,0.0,11.1
2022-01-16 02:00:00-08:00,0.0,0.0,9.7
2022-01-16 03:00:00-08:00,0.0,0.0,10.6
2022-01-16 04:00:00-08:00,0.0,0.0,11.4
2022-01-16 05:00:00-08:00,0.0,0.0,10.9
2022-01-16 06:00:00-08:00,0.0,0.0,11.6
2022-01-16 07:00:00-08:00,0.0,0.0,10.2
2022-01-16 08:00:00-08:00,0.0,0.0,10.7
2022-01-16 09:00:00-08:00,10.591840959522477,16.0,10.6
2022-01-16 10:00:00-08:00,52.15208073066959,133.0,11.2
2022-01-16 11:00:00-08:00,35.24650427281381,167.0,12.0
2022-01-16 12:00:00-08:00,25.791390725529677,167.0,12.7
2022-01-16 13:00:00-08:00,58.85099871651767,375.0,14.1
2022-01-16 14:00:00-08:00,93.6917218228326,534.0,15.4
2022-01-16 15:00:00-08:00,107.68306944239991,482.0,16.1
2022-01-16 16:00:00-08:00,86.08968118685482,369.0,16.0
2022-01-16 17:00:00-08:00,21.88276221735227,228.0,16.0
2022-01-16 18:00:00-08:00,0.0,71.0,13.6
2022-01-16 19:00:00-08:00,0.0,1.0,12.4
2022-01-16 20:00:00-08:00,0.0,0.0,12.3
2022-01-16 21:00:00-08:00,0.0,0.0,11.6
2022-01-16 22:00:00-08:00,0.0,0.0,10.9
2022-01-16 23:00:00-08:00,0.0,0.0,9.8
2022-01-17 00:00:00-08:00,0.0,0.0,10.0
2022-01-17 01:00:00-08:00,0.0,0.0,8.2
2022-01-17 02:00:00-08:00,0.0,0.0,9.4
2022-01-17 03:00:00-08:00,0.0,0.0,9.4
2022-01-17 04:00:00-08:00,0.0,0.0,8.9
2022-01-17 05:00:00-08:00,0.0,0.0,9.1
2022-01-17 06:00:00-08:00,0.0,0.0,8.9
2022-01-17 07:00:00-08:00,0.0,0.0,8.8
2022-01-17 08:00:00-08:00,0.0,0.0,8.6
2022-01-17 09:00:00-08:00,12.4491828636868,17.0,7.4
2022-01-17 10:00:00-08:00,51.64056871853075,129.0,9.5
2022-01-17 11:00:00-08:00,50.51639950168495,226.0,11.3
2022-01-17 12:00:00-08:00,61.65251329700872,366.0,12.9
2022-01-17 13:00:00-08:00,67.99646363702335,436.0,14.0
2022-01-17 14:00:00-08:00,78.40922891190353,456.0,15.1
2022-01-17 15:00:00-08:00,99.78469439123002,456.0,15.9
2022-01-17 16:00:00-08:00,87.09115027717353,373.0,16.1
2022-01-17 17:00:00-08:00,23.182454479952312,238.0,14.9
2022-01-17 18:00:00-08:00,0.0,84.0,12.6
2022-01-17 19:00:00-08:00,0.0,1.0,11.8
2022-01-17 20:00:00-08:00,0.0,0.0,12.1
2022-01-17 21:00:00-08:00,0.0,0.0,11.8
2022-01-17 22:00:00-08:00,0.0,0.0,11.0
2022-01-17 23:00:00-08:00,0.0,0.0,11.6
2022-01-18 00:00:00-08:00,0.0,0.0,11.2
2022-01-18 01:00:00-08:00,0.0,0.0,9.8
2022-01-18 02:00:00-08:00,0.0,0.0,9.9
2022-01-18 03:00:00-08:00,0.0,0.0,9.6
2022-01-18 04:00:00-08:00,0.0,0.0,9.4
2022-01-18 05:00:00-08:00,0.0,0.0,9.1
2022-01-18 06:00:00-08:00,0.0,0.0,8.7
2022-01-18 07:00:00-08:00,0.0,0.0,8.4
2022-01-18 08:00:00-08:00,0.0,0.0,8.1
2022-01-18 09:00:00-08:00,10.454969923140668,15.0,7.3
2022-01-18 10:00:00-08:00,43.17635120204343,120.0,8.6
2022-01-18 11:00:00-08:00,58.015245696594306,253.0,9.9
2022-01-18 12:00:00-08:00,55.3830634211946,327.0,11.3
2022-01-18 13:00:00-08:00,70.6682275405929,446.0,12.2
2022-01-18 14:00:00-08:00,83.75439631996092,478.0,12.9
2022-01-18 15:00:00-08:00,104.41776719998548,469.0,13.1
2022-01-18 16:00:00-08:00,90.42654270631503,376.0,12.9
2022-01-18 17:00:00-08:00,24.474815255019788,239.0,12.4
2022-01-18 18:00:00-08:00,0.0,84.0,11.3
2022-01-18 19:00:00-08:00,0.0,2.0,9.9
2022-01-18 20:00:00-08:00,0.0,0.0,9.4
2022-01-18 21:00:00-08:00,0.0,0.0,8.7
2022-01-18 22:00:00-08:00,0.0,0.0,8.4
2022-01-18 23:00:00-08:00,0.0,0.0,9.1
2022-01-19 00:00:00-08:00,0.0,0.0,8.2
2022-01-19 01:00:00-08:00,0.0,0.0,8.1
2022-01-19 02:00:00-08:00,0.0,0.0,7.3
2022-01-19 03:00:00-08:00,0.0,0.0,7.4
2022-01-19 04:00:00-08:00,0.0,0.0,7.7
2022-01-19 05:00:00-08:00,0.0,0.0,7.9
2022-01-19 06:00:00-08:00,0.0,0.0,7.7
2022-01-19 07:00:00-08:00,0.0,0.0,7.2
2022-01-19 08:00:00-08:00,0.0,0.0,6.9
2022-01-19 09:00:00-08:00,6.926079366377757,13.0,7.1
2022-01-19 10:00:00-08:00,30.229472645624277,102.0,7.7
2022-01-19 11:00:00-08:00,42.53727281582959,207.0,8.5
2022-01-19 12:00:00-08:00,60.72528694702659,355.0,10.2
2022-01-19 13:00:00-08:00,74.98293743532703,470.0,12.1
2022-01-19 14:00:00-08:00,90.9692351366293,511.0,13.2
2022-01-19 15:00:00-08:00,109.71587716972391,489.0,13.6
2022-01-19 16:00:00-08:00,94.79147447882967,393.0,13.4
2022-01-19 17:00:00-08:00,23.79148308481686,251.0,13.6
2022-01-19 18:00:00-08:00,0.0,91.0,11.9
2022-01-19 19:00:00-08:00,0.0,2.0,10.4
2022-01-19 20:00:00-08:00,0.0,0.0,9.1
2022-01-19 21:00:00-08:00,0.0,0.0,10.8
2022-01-19 22:00:00-08:00,0.0,0.0,10.6
2022-01-19 23:00:00-08:00,0.0,0.0,10.0
2022-01-20 00:00:00-08:00,0.0,0.0,10.5
2022-01-20 01:00:00-08:00,0.0,0.0,10.9
