timestamp,ghi_wm2,dni_wm2,dhi_wm2,temp_c,cloud_pct,humidity_pct,wind_ms
2022-01-01 00:00:00,0.0,0.0,0.0,4.3,0,83,7.0
2022-01-01 01:00:00,0.0,0.0,0.0,6.5,0,72,2.5
2022-01-01 02:00:00,0.0,0.0,0.0,6.0,0,73,2.2
2022-01-01 03:00:00,0.0,0.0,0.0,5.7,12,76,3.4
2022-01-01 04:00:00,0.0,0.0,0.0,5.4,18,77,2.5
2022-01-01 05:00:00,0.0,0.0,0.0,5.0,30,81,4.9
2022-01-01 06:00:00,0.0,0.0,0.0,1.8,79,85,8.3
2022-01-01 07:00:00,0.0,0.0,0.0,1.5,59,81,8.3
2022-01-01 08:00:00,0.0,0.0,0.0,1.1,95,81,6.8
2022-01-01 09:00:00,14.0,60.9,10.0,2.0,87,81,5.4
2022-01-01 10:00:00,128.0,397.8,58.0,4.9,72,72,3.3
2022-01-01 11:00:00,286.0,659.1,77.0,7.2,0,56,3.4
2022-01-01 12:00:00,422.0,841.9,68.0,8.8,0,48,5.8
2022-01-01 13:00:00,496.0,885.1,72.0,9.9,0,45,7.9
2022-01-01 14:00:00,508.0,891.9,72.0,10.6,27,43,9.5
2022-01-01 15:00:00,458.0,863.9,70.0,11.1,20,40,10.0
2022-01-01 16:00:00,350.0,780.3,67.0,11.1,6,39,9.0
2022-01-01 17:00:00,207.0,662.7,51.0,11.0,1,50,7.6
2022-01-01 18:00:00,52.0,333.1,19.0,7.4,0,67,7.6
2022-01-01 19:00:00,0.0,0.0,0.0,7.6,0,57,4.8
2022-01-01 20:00:00,0.0,0.0,0.0,6.0,0,64,5.8
2022-01-01 21:00:00,0.0,0.0,0.0,4.7,0,72,6.7
2022-01-01 22:00:00,0.0,0.0,0.0,5.2,0,66,6.1
2022-01-01 23:00:00,0.0,0.0,0.0,6.9,0,57,4.0
2022-01-02 00:00:00,0.0,0.0,0.0,6.7,0,61,4.3
2022-01-02 01:00:00,0.0,0.0,0.0,6.1,0,64,4.4
2022-01-02 02:00:00,0.0,0.0,0.0,5.6,0,68,4.7
2022-01-02 03:00:00,0.0,0.0,0.0,3.8,0,76,6.2
2022-01-02 04:00:00,0.0,0.0,0.0,2.8,0,76,7.2
2022-01-02 05:00:00,0.0,0.0,0.0,2.2,0,77,7.1
2022-01-02 06:00:00,0.0,0.0,0.0,3.1,0,65,5.8
2022-01-02 07:00:00,0.0,0.0,0.0,4.0,0,55,5.2
2022-01-02 08:00:00,0.0,0.0,0.0,3.8,0,54,5.2
2022-01-02 09:00:00,15.0,106.7,8.0,2.9,5,66,5.8
2022-01-02 10:00:00,139.0,545.6,43.0,6.3,0,57,4.5
2022-01-02 11:00:00,294.0,734.1,61.0,8.3,0,58,3.3
2022-01-02 12:00:00,415.0,821.5,69.0,10.6,0,57,4.3
2022-01-02 13:00:00,486.0,860.2,73.0,13.1,0,53,7.8
2022-01-02 14:00:00,495.0,856.7,75.0,14.4,9,49,12.8
2022-01-02 15:00:00,440.0,805.0,77.0,14.6,1,50,14.0
2022-01-02 16:00:00,333.0,710.1,74.0,14.2,22,54,13.3
2022-01-02 17:00:00,196.0,580.7,58.0,12.1,48,70,6.6
2022-01-02 18:00:00,46.0,209.4,25.0,8.9,100,85,6.1
2022-01-02 19:00:00,0.0,0.0,0.0,8.5,100,81,8.0
2022-01-02 20:00:00,0.0,0.0,0.0,10.2,100,68,4.8
2022-01-02 21:00:00,0.0,0.0,0.0,9.9,100,70,5.1
2022-01-02 22:00:00,0.0,0.0,0.0,6.6,100,85,9.0
2022-01-02 23:00:00,0.0,0.0,0.0,6.8,100,88,7.3
2022-01-03 00:00:00,0.0,0.0,0.0,7.4,99,88,8.6
2022-01-03 01:00:00,0.0,0.0,0.0,7.4,68,91,8.9
2022-01-03 02:00:00,0.0,0.0,0.0,7.4,35,91,11.6
2022-01-03 03:00:00,0.0,0.0,0.0,7.3,15,91,11.9
2022-01-03 04:00:00,0.0,0.0,0.0,6.7,3,92,11.5
2022-01-03 05:00:00,0.0,0.0,0.0,5.8,97,92,6.9
2022-01-03 06:00:00,0.0,0.0,0.0,5.8,100,93,8.4
2022-01-03 07:00:00,0.0,0.0,0.0,5.7,100,93,8.7
2022-01-03 08:00:00,0.0,0.0,0.0,6.2,100,92,10.0
2022-01-03 09:00:00,11.0,15.2,10.0,6.5,100,90,10.8
2022-01-03 10:00:00,107.0,215.9,69.0,8.1,99,88,10.6
2022-01-03 11:00:00,247.0,434.2,109.0,10.4,100,83,14.2
2022-01-03 12:00:00,368.0,566.4,129.0,12.4,100,74,17.4
2022-01-03 13:00:00,360.0,324.1,204.0,13.8,100,69,17.5
2022-01-03 14:00:00,196.0,26.4,183.0,13.6,100,69,17.7
2022-01-03 15:00:00,191.0,103.8,144.0,13.1,100,70,20.4
2022-01-03 16:00:00,137.0,21.8,129.0,12.6,100,74,20.0
2022-01-03 17:00:00,78.0,25.0,72.0,11.9,100,77,18.9
2022-01-03 18:00:00,14.0,0.0,14.0,11.4,100,80,17.7
2022-01-03 19:00:00,0.0,0.0,0.0,11.3,100,82,19.4
2022-01-03 20:00:00,0.0,0.0,0.0,11.1,100,83,21.0
2022-01-03 21:00:00,0.0,0.0,0.0,11.1,100,84,20.7
2022-01-03 22:00:00,0.0,0.0,0.0,11.0,100,85,18.9
2022-01-03 23:00:00,0.0,0.0,0.0,10.9,100,86,16.3
2022-01-04 00:00:00,0.0,0.0,0.0,10.9,100,87,16.8
2022-01-04 01:00:00,0.0,0.0,0.0,11.0,100,87,15.8
2022-01-04 02:00:00,0.0,0.0,0.0,11.1,100,87,14.1
2022-01-04 03:00:00,0.0,0.0,0.0,11.2,100,90,14.5
2022-01-04 04:00:00,0.0,0.0,0.0,11.4,100,90,12.3
2022-01-04 05:00:00,0.0,0.0,0.0,11.4,100,88,13.2
2022-01-04 06:00:00,0.0,0.0,0.0,11.3,100,89,10.5
2022-01-04 07:00:00,0.0,0.0,0.0,11.4,100,90,10.2
2022-01-04 08:00:00,0.0,0.0,0.0,11.4,100,91,8.6
2022-01-04 09:00:00,4.0,0.0,4.0,11.4,100,91,7.3
2022-01-04 10:00:00,50.0,28.4,45.0,12.1,97,90,5.7
2022-01-04 11:00:00,129.0,94.2,99.0,13.1,98,87,7.0
2022-01-04 12:00:00,101.0,11.8,96.0,13.4,100,86,5.0
2022-01-04 13:00:00,202.0,66.3,170.0,13.9,100,84,5.3
2022-01-04 14:00:00,257.0,200.6,158.0,14.2,100,83,5.0
2022-01-04 15:00:00,187.0,94.5,144.0,14.2,100,83,5.5
2022-01-04 16:00:00,209.0,200.5,135.0,14.1,51,85,11.3
2022-01-04 17:00:00,120.0,193.9,73.0,14.7,66,81,7.3
2022-01-04 18:00:00,47.0,213.9,25.0,12.8,82,91,10.1
2022-01-04 19:00:00,0.0,0.0,0.0,11.5,68,93,10.8
2022-01-04 20:00:00,0.0,0.0,0.0,10.6,100,95,8.0
2022-01-04 21:00:00,0.0,0.0,0.0,11.3,26,91,3.1
2022-01-04 22:00:00,0.0,0.0,0.0,9.8,34,96,4.8
2022-01-04 23:00:00,0.0,0.0,0.0,9.3,8,97,4.7
2022-01-05 00:00:00,0.0,0.0,0.0,8.9,22,97,5.8
2022-01-05 01:00:00,0.0,0.0,0.0,9.6,100,97,3.7
2022-01-05 02:00:00,0.0,0.0,0.0,9.6,100,98,1.8
2022-01-05 03:00:00,0.0,0.0,0.0,9.6,100,97,2.2
2022-01-05 04:00:00,0.0,0.0,0.0,8.9,100,98,4.0
2022-01-05 05:00:00,0.0,0.0,0.0,9.1,100,99,5.2
2022-01-05 06:00:00,0.0,0.0,0.0,8.9,100,99,3.6
2022-01-05 07:00:00,0.0,0.0,0.0,8.6,100,100,4.7
2022-01-05 08:00:00,0.0,0.0,0.0,9.5,100,99,5.6
2022-01-05 09:00:00,5.0,0.0,5.0,9.7,100,99,5.9
2022-01-05 10:00:00,65.0,39.7,58.0,10.3,100,96,4.6
2022-01-05 11:00:00,59.0,0.0,59.0,10.8,100,94,3.4
2022-01-05 12:00:00,122.0,23.6,112.0,11.9,100,90,5.2
2022-01-05 13:00:00,210.0,90.9,166.0,13.1,100,87,3.6
2022-01-05 14:00:00,154.0,12.1,148.0,13.4,98,87,2.8
2022-01-05 15:00:00,185.0,50.3,162.0,14.0,100,86,4.0
2022-01-05 16:00:00,183.0,51.1,164.0,14.3,100,85,5.5
2022-01-05 17:00:00,148.0,261.3,84.0,13.9,69,90,11.2
2022-01-05 18:00:00,46.0,172.7,28.0,12.4,99,96,11.5
2022-01-05 19:00:00,0.0,0.0,0.0,12.0,99,98,9.1
2022-01-05 20:00:00,0.0,0.0,0.0,11.9,100,98,6.5
2022-01-05 21:00:00,0.0,0.0,0.0,11.3,100,98,5.2
2022-01-05 22:00:00,0.0,0.0,0.0,10.9,100,100,4.6
2022-01-05 23:00:00,0.0,0.0,0.0,10.1,100,100,6.8
2022-01-06 00:00:00,0.0,0.0,0.0,9.6,100,100,7.2
2022-01-06 01:00:00,0.0,0.0,0.0,9.6,100,100,6.9
2022-01-06 02:00:00,0.0,0.0,0.0,9.6,100,100,5.4
2022-01-06 03:00:00,0.0,0.0,0.0,9.6,100,100,4.8
2022-01-06 04:00:00,0.0,0.0,0.0,9.6,100,100,3.3
2022-01-06 05:00:00,0.0,0.0,0.0,10.1,100,100,4.8
2022-01-06 06:00:00,0.0,0.0,0.0,10.5,100,100,2.5
2022-01-06 07:00:00,0.0,0.0,0.0,10.8,100,99,2.0
2022-01-06 08:00:00,0.0,0.0,0.0,9.9,100,99,2.6
2022-01-06 09:00:00,8.0,30.4,6.0,10.3,100,100,1.4
2022-01-06 10:00:00,73.0,141.3,48.0,11.0,100,99,4.7
2022-01-06 11:00:00,146.0,147.0,99.0,11.1,100,98,5.6
2022-01-06 12:00:00,257.0,237.6,156.0,11.4,100,99,4.8
2022-01-06 13:00:00,275.0,152.4,201.0,12.1,100,95,3.1
2022-01-06 14:00:00,349.0,259.4,220.0,13.1,100,91,3.0
2022-01-06 15:00:00,352.0,405.1,166.0,13.7,50,89,4.7
2022-01-06 16:00:00,272.0,374.3,132.0,13.9,26,88,6.4
2022-01-06 17:00:00,160.0,282.7,90.0,11.8,62,95,10.6
2022-01-06 18:00:00,51.0,246.1,25.0,10.2,100,99,9.5
2022-01-06 19:00:00,0.0,0.0,0.0,9.6,100,100,5.9
2022-01-06 20:00:00,0.0,0.0,0.0,9.8,100,98,4.5
2022-01-06 21:00:00,0.0,0.0,0.0,10.1,100,97,5.0
2022-01-06 22:00:00,0.0,0.0,0.0,10.1,100,96,7.6
2022-01-06 23:00:00,0.0,0.0,0.0,9.9,100,98,6.7
2022-01-07 00:00:00,0.0,0.0,0.0,9.9,100,97,1.0
2022-01-07 01:00:00,0.0,0.0,0.0,9.4,100,97,8.1
2022-01-07 02:00:00,0.0,0.0,0.0,9.8,68,94,8.1
2022-01-07 03:00:00,0.0,0.0,0.0,9.4,73,93,8.3
2022-01-07 04:00:00,0.0,0.0,0.0,8.7,80,93,9.4
2022-01-07 05:00:00,0.0,0.0,0.0,9.8,100,96,5.6
2022-01-07 06:00:00,0.0,0.0,0.0,10.7,100,95,4.7
2022-01-07 07:00:00,0.0,0.0,0.0,9.6,100,95,7.4
2022-01-07 08:00:00,0.0,0.0,0.0,10.7,100,90,11.2
2022-01-07 09:00:00,5.0,15.1,4.0,11.2,100,84,10.5
2022-01-07 10:00:00,28.0,0.0,28.0,11.6,100,81,10.9
2022-01-07 11:00:00,44.0,0.0,44.0,11.9,100,81,11.0
2022-01-07 12:00:00,48.0,0.0,48.0,12.1,100,80,13.2
2022-01-07 13:00:00,90.0,2.1,89.0,12.9,100,78,14.8
2022-01-07 14:00:00,104.0,0.0,104.0,13.4,100,78,12.5
2022-01-07 15:00:00,90.0,2.2,89.0,13.8,100,78,9.5
2022-01-07 16:00:00,106.0,26.6,96.0,13.9,100,79,7.7
2022-01-07 17:00:00,57.0,8.0,55.0,13.2,31,83,10.5
2022-01-07 18:00:00,46.0,186.7,26.0,11.8,48,88,12.2
2022-01-07 19:00:00,0.0,0.0,0.0,10.7,24,92,8.2
2022-01-07 20:00:00,0.0,0.0,0.0,9.4,2,95,6.0
2022-01-07 21:00:00,0.0,0.0,0.0,9.5,30,95,3.7
2022-01-07 22:00:00,0.0,0.0,0.0,9.4,48,98,1.8
2022-01-07 23:00:00,0.0,0.0,0.0,7.9,100,100,4.3
2022-01-08 00:00:00,0.0,0.0,0.0,8.4,100,99,6.0
2022-01-08 01:00:00,0.0,0.0,0.0,8.5,100,97,8.2
2022-01-08 02:00:00,0.0,0.0,0.0,8.1,100,98,4.6
2022-01-08 03:00:00,0.0,0.0,0.0,8.5,100,99,2.5
2022-01-08 04:00:00,0.0,0.0,0.0,7.7,100,98,2.2
2022-01-08 05:00:00,0.0,0.0,0.0,8.4,100,98,3.6
2022-01-08 06:00:00,0.0,0.0,0.0,8.6,100,99,2.5
2022-01-08 07:00:00,0.0,0.0,0.0,8.9,100,98,1.6
2022-01-08 08:00:00,0.0,0.0,0.0,8.4,100,99,2.3
2022-01-08 09:00:00,7.0,30.2,5.0,8.5,100,99,1.5
2022-01-08 10:00:00,68.0,140.4,43.0,9.1,100,93,5.5
2022-01-08 11:00:00,156.0,192.7,94.0,10.2,100,86,7.8
2022-01-08 12:00:00,208.0,210.4,118.0,11.1,100,82,10.3
2022-01-08 13:00:00,278.0,257.6,152.0,11.9,68,79,9.0
2022-01-08 14:00:00,336.0,319.1,176.0,12.8,24,73,9.2
2022-01-08 15:00:00,407.0,590.5,133.0,13.7,8,68,7.9
2022-01-08 16:00:00,340.0,669.6,86.0,14.0,3,65,7.4
2022-01-08 17:00:00,214.0,612.2,59.0,13.5,1,70,7.6
2022-01-08 18:00:00,64.0,368.1,24.0,11.4,3,80,11.6
2022-01-08 19:00:00,0.0,0.0,0.0,9.4,1,87,9.2
2022-01-08 20:00:00,0.0,0.0,0.0,9.9,0,81,3.5
2022-01-08 21:00:00,0.0,0.0,0.0,7.9,0,87,5.0
2022-01-08 22:00:00,0.0,0.0,0.0,5.8,0,92,6.8
2022-01-08 23:00:00,0.0,0.0,0.0,5.9,0,86,5.1
2022-01-09 00:00:00,0.0,0.0,0.0,7.2,1,80,2.9
2022-01-09 01:00:00,0.0,0.0,0.0,6.8,2,89,5.1
2022-01-09 02:00:00,0.0,0.0,0.0,5.7,1,90,11.0
2022-01-09 03:00:00,0.0,0.0,0.0,5.2,0,87,8.8
2022-01-09 04:00:00,0.0,0.0,0.0,7.1,0,73,5.9
2022-01-09 05:00:00,0.0,0.0,0.0,6.6,0,74,5.4
2022-01-09 06:00:00,0.0,0.0,0.0,5.2,1,82,6.9
2022-01-09 07:00:00,0.0,0.0,0.0,6.7,0,77,5.4
2022-01-09 08:00:00,0.0,0.0,0.0,4.2,4,82,7.7
2022-01-09 09:00:00,15.0,105.0,8.0,5.2,21,80,7.1
2022-01-09 10:00:00,126.0,453.0,45.0,7.6,35,76,4.5
2022-01-09 11:00:00,260.0,554.5,81.0,9.1,41,74,4.7
2022-01-09 12:00:00,375.0,638.3,101.0,10.5,18,75,5.9
2022-01-09 13:00:00,453.0,682.3,118.0,12.6,13,75,5.8
2022-01-09 14:00:00,487.0,744.5,112.0,14.1,0,74,4.8
2022-01-09 15:00:00,458.0,799.4,85.0,14.9,0,73,7.9
2022-01-09 16:00:00,363.0,766.7,70.0,14.9,0,75,9.4
2022-01-09 17:00:00,219.0,640.3,55.0,13.6,100,80,7.1
2022-01-09 18:00:00,67.0,372.0,26.0,11.0,99,87,8.0
2022-01-09 19:00:00,0.0,0.0,0.0,8.8,100,92,6.3
2022-01-09 20:00:00,0.0,0.0,0.0,9.9,100,86,1.6
2022-01-09 21:00:00,0.0,0.0,0.0,7.6,100,92,7.3
2022-01-09 22:00:00,0.0,0.0,0.0,9.6,100,79,2.9
2022-01-09 23:00:00,0.0,0.0,0.0,9.2,100,83,3.1
2022-01-10 00:00:00,0.0,0.0,0.0,7.7,100,84,5.3
2022-01-10 01:00:00,0.0,0.0,0.0,6.9,100,83,5.8
2022-01-10 02:00:00,0.0,0.0,0.0,8.8,99,70,3.6
2022-01-10 03:00:00,0.0,0.0,0.0,8.5,99,76,1.8
2022-01-10 04:00:00,0.0,0.0,0.0,8.6,100,73,3.2
2022-01-10 05:00:00,0.0,0.0,0.0,8.0,100,83,5.9
2022-01-10 06:00:00,0.0,0.0,0.0,9.5,83,71,3.4
2022-01-10 07:00:00,0.0,0.0,0.0,7.2,0,82,9.0
2022-01-10 08:00:00,0.0,0.0,0.0,8.6,0,73,1.9
2022-01-10 09:00:00,14.0,89.5,8.0,8.1,0,79,1.8
2022-01-10 10:00:00,135.0,489.9,47.0,9.1,4,75,1.1
2022-01-10 11:00:00,280.0,632.7,75.0,11.1,1,74,2.9
2022-01-10 12:00:00,403.0,740.3,84.0,13.1,0,73,2.8
2022-01-10 13:00:00,489.0,831.6,79.0,14.1,3,73,6.0
2022-01-10 14:00:00,506.0,847.7,77.0,15.9,2,70,8.8
2022-01-10 15:00:00,464.0,833.2,73.0,16.9,0,69,6.6
2022-01-10 16:00:00,367.0,781.7,66.0,16.8,0,70,9.0
2022-01-10 17:00:00,225.0,663.7,53.0,16.2,0,69,7.4
2022-01-10 18:00:00,68.0,384.5,25.0,13.2,0,80,9.2
2022-01-10 19:00:00,0.0,0.0,0.0,10.6,58,87,7.0
2022-01-10 20:00:00,0.0,0.0,0.0,11.1,0,82,3.1
2022-01-10 21:00:00,0.0,0.0,0.0,9.4,1,88,4.6
2022-01-10 22:00:00,0.0,0.0,0.0,9.8,51,83,3.4
2022-01-10 23:00:00,0.0,0.0,0.0,9.5,73,76,3.9
2022-01-11 00:00:00,0.0,0.0,0.0,9.4,59,71,3.0
2022-01-11 01:00:00,0.0,0.0,0.0,9.0,11,64,1.8
2022-01-11 02:00:00,0.0,0.0,0.0,8.9,0,65,2.4
2022-01-11 03:00:00,0.0,0.0,0.0,8.7,0,56,3.3
2022-01-11 04:00:00,0.0,0.0,0.0,8.9,88,54,1.9
2022-01-11 05:00:00,0.0,0.0,0.0,9.1,74,65,3.5
2022-01-11 06:00:00,0.0,0.0,0.0,8.9,99,61,4.3
2022-01-11 07:00:00,0.0,0.0,0.0,8.7,79,55,3.7
2022-01-11 08:00:00,0.0,0.0,0.0,8.7,96,52,3.6
2022-01-11 09:00:00,15.0,103.8,8.0,8.4,97,53,3.3
2022-01-11 10:00:00,138.0,509.5,46.0,9.1,14,64,4.4
2022-01-11 11:00:00,296.0,722.3,61.0,10.8,31,67,2.6
2022-01-11 12:00:00,422.0,818.2,68.0,12.2,20,68,4.2
2022-01-11 13:00:00,497.0,856.3,73.0,14.1,20,66,6.6
2022-01-11 14:00:00,514.0,867.1,73.0,15.6,37,64,9.1
2022-01-11 15:00:00,466.0,828.3,75.0,16.4,100,64,9.2
2022-01-11 16:00:00,342.0,605.6,107.0,16.3,100,66,12.1
2022-01-11 17:00:00,190.0,343.2,100.0,15.4,100,71,10.3
2022-01-11 18:00:00,55.0,123.4,41.0,13.0,100,82,8.7
2022-01-11 19:00:00,0.0,0.0,0.0,10.6,97,89,5.6
2022-01-11 20:00:00,0.0,0.0,0.0,11.4,100,85,2.0
2022-01-11 21:00:00,0.0,0.0,0.0,10.1,100,87,4.0
2022-01-11 22:00:00,0.0,0.0,0.0,9.9,100,81,4.0
2022-01-11 23:00:00,0.0,0.0,0.0,10.6,14,73,2.3
2022-01-12 00:00:00,0.0,0.0,0.0,10.8,4,71,2.6
2022-01-12 01:00:00,0.0,0.0,0.0,11.2,27,67,4.6
2022-01-12 02:00:00,0.0,0.0,0.0,11.2,1,62,1.8
2022-01-12 03:00:00,0.0,0.0,0.0,10.6,32,63,2.2
2022-01-12 04:00:00,0.0,0.0,0.0,9.7,34,63,1.1
2022-01-12 05:00:00,0.0,0.0,0.0,8.9,0,73,4.3
2022-01-12 06:00:00,0.0,0.0,0.0,7.1,36,77,5.8
2022-01-12 07:00:00,0.0,0.0,0.0,7.8,71,68,5.3
2022-01-12 08:00:00,0.0,0.0,0.0,7.1,100,66,5.4
2022-01-12 09:00:00,15.0,88.4,9.0,7.2,1,65,0.8
2022-01-12 10:00:00,140.0,528.6,44.0,8.1,0,69,3.4
2022-01-12 11:00:00,286.0,654.9,72.0,10.5,5,65,3.3
2022-01-12 12:00:00,423.0,798.7,76.0,12.4,2,67,5.2
2022-01-12 13:00:00,496.0,834.4,81.0,14.9,0,61,2.0
2022-01-12 14:00:00,517.0,860.8,77.0,15.7,0,63,8.0
2022-01-12 15:00:00,475.0,848.6,72.0,16.2,0,63,7.3
2022-01-12 16:00:00,374.0,787.6,66.0,16.4,91,65,6.6
2022-01-12 17:00:00,222.0,584.0,67.0,15.8,100,74,7.9
2022-01-12 18:00:00,53.0,95.5,42.0,13.1,100,86,9.7
2022-01-12 19:00:00,0.0,0.0,0.0,11.0,100,91,7.1
2022-01-12 20:00:00,0.0,0.0,0.0,10.3,100,92,5.8
2022-01-12 21:00:00,0.0,0.0,0.0,11.7,100,86,3.3
2022-01-12 22:00:00,0.0,0.0,0.0,10.9,100,90,3.1
2022-01-12 23:00:00,0.0,0.0,0.0,10.2,100,90,4.3
2022-01-13 00:00:00,0.0,0.0,0.0,9.3,100,93,6.1
2022-01-13 01:00:00,0.0,0.0,0.0,11.9,100,83,2.7
2022-01-13 02:00:00,0.0,0.0,0.0,9.5,100,88,10.1
2022-01-13 03:00:00,0.0,0.0,0.0,8.9,100,85,8.6
2022-01-13 04:00:00,0.0,0.0,0.0,8.6,100,93,9.2
2022-01-13 05:00:00,0.0,0.0,0.0,8.2,100,90,6.0
2022-01-13 06:00:00,0.0,0.0,0.0,10.0,100,85,3.4
2022-01-13 07:00:00,0.0,0.0,0.0,8.9,98,91,5.4
2022-01-13 08:00:00,0.0,0.0,0.0,10.2,100,87,2.3
2022-01-13 09:00:00,13.0,29.2,11.0,9.1,100,85,4.8
2022-01-13 10:00:00,126.0,322.8,67.0,10.6,100,76,1.6
2022-01-13 11:00:00,208.0,158.4,156.0,11.6,100,79,2.2
2022-01-13 12:00:00,359.0,430.8,171.0,12.9,100,78,4.3
2022-01-13 13:00:00,395.0,352.2,219.0,13.8,100,77,5.8
2022-01-13 14:00:00,486.0,704.6,124.0,14.4,100,77,6.9
2022-01-13 15:00:00,372.0,336.9,211.0,14.3,100,76,9.2
2022-01-13 16:00:00,313.0,403.3,154.0,14.2,100,77,8.4
2022-01-13 17:00:00,170.0,163.8,126.0,14.1,100,78,7.6
2022-01-13 18:00:00,56.0,102.7,44.0,12.4,100,90,6.6
2022-01-13 19:00:00,0.0,0.0,0.0,10.9,100,93,5.5
2022-01-13 20:00:00,0.0,0.0,0.0,10.3,97,94,5.1
2022-01-13 21:00:00,0.0,0.0,0.0,9.6,100,97,4.5
2022-01-13 22:00:00,0.0,0.0,0.0,10.1,100,97,2.3
2022-01-13 23:00:00,0.0,0.0,0.0,9.7,100,99,2.1
2022-01-14 00:00:00,0.0,0.0,0.0,7.2,100,100,5.9
2022-01-14 01:00:00,0.0,0.0,0.0,7.9,86,96,3.3
2022-01-14 02:00:00,0.0,0.0,0.0,6.1,64,97,4.3
2022-01-14 03:00:00,0.0,0.0,0.0,5.8,0,96,5.1
2022-01-14 04:00:00,0.0,0.0,0.0,6.0,2,97,4.7
2022-01-14 05:00:00,0.0,0.0,0.0,7.6,22,89,3.7
2022-01-14 06:00:00,0.0,0.0,0.0,8.5,5,84,2.4
2022-01-14 07:00:00,0.0,0.0,0.0,8.1,12,88,3.9
2022-01-14 08:00:00,0.0,0.0,0.0,6.8,0,91,5.1
2022-01-14 09:00:00,16.0,115.9,8.0,6.4,0,93,7.1
2022-01-14 10:00:00,146.0,554.3,44.0,9.9,0,78,8.5
2022-01-14 11:00:00,311.0,760.7,60.0,12.1,85,70,10.1
2022-01-14 12:00:00,440.0,839.3,72.0,13.6,100,63,11.3
2022-01-14 13:00:00,494.0,744.9,120.0,14.6,100,59,10.2
2022-01-14 14:00:00,498.0,685.3,144.0,15.3,100,56,9.3
2022-01-14 15:00:00,434.0,565.7,162.0,15.6,100,58,7.0
2022-01-14 16:00:00,326.0,442.9,150.0,15.9,100,59,6.1
2022-01-14 17:00:00,201.0,331.0,111.0,16.6,100,69,5.8
2022-01-14 18:00:00,81.0,413.0,32.0,15.4,100,68,4.3
2022-01-14 19:00:00,1.0,0.0,1.0,13.9,100,72,2.5
2022-01-14 20:00:00,0.0,0.0,0.0,10.9,100,78,5.2
2022-01-14 21:00:00,0.0,0.0,0.0,11.1,100,68,4.1
2022-01-14 22:00:00,0.0,0.0,0.0,9.9,100,67,4.3
2022-01-14 23:00:00,0.0,0.0,0.0,10.1,100,62,4.3
2022-01-15 00:00:00,0.0,0.0,0.0,10.9,100,55,4.1
2022-01-15 01:00:00,0.0,0.0,0.0,11.4,100,51,4.4
2022-01-15 02:00:00,0.0,0.0,0.0,9.1,100,55,6.6
2022-01-15 03:00:00,0.0,0.0,0.0,10.4,100,44,4.9
2022-01-15 04:00:00,0.0,0.0,0.0,8.9,100,52,5.2
2022-01-15 05:00:00,0.0,0.0,0.0,6.7,100,79,9.3
2022-01-15 06:00:00,0.0,0.0,0.0,9.4,100,58,3.6
2022-01-15 07:00:00,0.0,0.0,0.0,9.6,100,52,2.4
2022-01-15 08:00:00,0.0,0.0,0.0,9.4,62,50,1.8
2022-01-15 09:00:00,17.0,100.5,10.0,9.2,100,50,3.4
2022-01-15 10:00:00,109.0,134.9,84.0,9.8,100,59,3.2
2022-01-15 11:00:00,190.0,138.7,144.0,11.0,100,67,3.3
2022-01-15 12:00:00,271.0,118.0,219.0,12.3,100,66,2.6
2022-01-15 13:00:00,421.0,440.0,199.0,14.4,100,61,0.8
2022-01-15 14:00:00,412.0,365.8,222.0,15.7,100,63,1.3
2022-01-15 15:00:00,268.0,82.7,228.0,15.9,99,64,4.5
2022-01-15 16:00:00,314.0,439.3,138.0,16.2,66,66,3.9
2022-01-15 17:00:00,229.0,552.2,77.0,16.1,97,64,2.7
2022-01-15 18:00:00,80.0,373.7,35.0,15.6,94,61,3.1
2022-01-15 19:00:00,1.0,0.0,1.0,12.4,100,74,5.9
2022-01-15 20:00:00,0.0,0.0,0.0,12.9,100,74,3.7
2022-01-15 21:00:00,0.0,0.0,0.0,12.6,100,76,2.0
2022-01-15 22:00:00,0.0,0.0,0.0,12.2,100,78,1.3
2022-01-15 23:00:00,0.0,0.0,0.0,11.7,100,80,1.5
2022-01-16 00:00:00,0.0,0.0,0.0,11.1,100,83,3.3
2022-01-16 01:00:00,0.0,0.0,0.0,11.1,100,83,1.9
2022-01-16 02:00:00,0.0,0.0,0.0,9.7,100,90,6.3
2022-01-16 03:00:00,0.0,0.0,0.0,10.6,92,81,4.6
2022-01-16 04:00:00,0.0,0.0,0.0,11.4,100,72,2.6
2022-01-16 05:00:00,0.0,0.0,0.0,10.9,20,80,4.6
2022-01-16 06:00:00,0.0,0.0,0.0,11.6,59,70,1.9
2022-01-16 07:00:00,0.0,0.0,0.0,10.2,71,78,4.7
2022-01-16 08:00:00,0.0,0.0,0.0,10.7,34,74,1.4
2022-01-16 09:00:00,16.0,85.3,10.0,10.6,12,78,2.2
2022-01-16 10:00:00,133.0,417.5,55.0,11.2,91,78,2.3
2022-01-16 11:00:00,167.0,269.8,77.0,12.0,100,75,1.5
2022-01-16 12:00:00,167.0,33.9,152.0,12.7,51,72,1.6
2022-01-16 13:00:00,375.0,453.5,145.0,14.1,22,73,4.5
2022-01-16 14:00:00,534.0,867.3,81.0,15.4,10,71,6.3
2022-01-16 15:00:00,482.0,829.4,78.0,16.1,9,71,8.7
